76,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 12%;",80,6.5kk,1kk,,,Demon
78,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 12%;",84,16kk,1kk,,,Demon
80,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 12%;",88,0,5kk,,,Demon
82,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 12%;",92,0,10kk,,,Demon
84,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 12%;",98,0,30kk,,,Demon
86,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 15%;",102,0,75kk,,,Demon
88,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 15%;",106,0,100kk,,,Demon
90,Breaking Shout,breaking_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease P/M.Atk of Enemy with 15%;",110,0,100kk,,,Demon
,,,,,,,,,,,,,,,,,,,---------------------------Shout----------------------------
76,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 25%;",80,6.5kk,1kk,,,Elf
78,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 25%;",84,16kk,1kk,,,Elf
80,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 25%;",88,0,5kk,,,Elf
82,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 25%;",92,0,10kk,,,Elf
84,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 25%;",98,0,30kk,,,Elf
86,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 30%;",102,0,75kk,,,Elf
88,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 30%;",106,0,100kk,,,Elf
90,Crippling Shout,crippling_shout,Physical/Debuf,blunt/2,,0,200,enemy/aoe,1,10,15,"Decrease Attack/Cast/Move Speed of Enemy with 30%;",110,0,100kk,,,Elf
,,,,,,,,,,,,,,,,,,,---------------------------Wirlwind----------------------------
76,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1050 power 20 times over 4s, Cannot be blocked, Can double;",100,6.5kk,1kk,,,Human
77,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1100 power 20 times over 4s, Cannot be blocked, Can double;",102,11kk,1kk,,,Human
78,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1150 power 20 times over 4s, Cannot be blocked, Can double;",104,16kk,1kk,,,Human
79,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1200 power 20 times over 4s, Cannot be blocked, Can double;",106,80kk,1kk,,,Human
80,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1250 power 20 times over 4s, Cannot be blocked, Can double;",108,0,5kk,,,Human
81,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1300 power 20 times over 4s, Cannot be blocked, Can double;",110,0,7.5kk,,,Human
82,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1350 power 20 times over 4s, Cannot be blocked, Can double;",112,0,10kk,,,Human
83,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1400 power 20 times over 4s, Cannot be blocked, Can double;",115,0,15kk,,,Human
84,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1450 power 20 times over 4s, Cannot be blocked, Can double;",118,0,30kk,,,Human
85,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1500 power 20 times over 4s, Cannot be blocked, Can double;",120,0,50kk,,,Human
86,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1550 power 20 times over 4s, Cannot be blocked, Can double;",122,0,75kk,,,Human
87,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1600 power 20 times over 4s, Cannot be blocked, Can double;",124,0,100kk,,,Human
88,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1650 power 20 times over 4s, Cannot be blocked, Can double;",126,0,100kk,,,Human
89,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1700 power 20 times over 4s, Cannot be blocked, Can double;",128,0,100kk,,,Human
90,Wirlwind,waraoe_wirlwind,Physical/Active,blunt/2,,0,200,enemy/aoe,0.5,8,4,"Deals Physical damage with +1750 power 20 times over 4s, Cannot be blocked, Can double;",130,0,100kk,,,Human
,,,,,,,,,,,,,,,,,,,---------------------------Shocking Shout----------------------------
76,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +4500 power and Stuns around for 5s, Cannot be blocked, Can double;",100,6.5kk,1kk
77,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +4600 power and Stuns around for 5s, Cannot be blocked, Can double;",102,11kk,1kk
78,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +4700 power and Stuns around for 5s, Cannot be blocked, Can double;",104,16kk,1kk
79,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +4800 power and Stuns around for 5s, Cannot be blocked, Can double;",106,80kk,1kk
80,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +4900 power and Stuns around for 5s, Cannot be blocked, Can double;",108,0,5kk
81,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +5050 power and Stuns around for 5s, Cannot be blocked, Can double;",110,0,7.5kk
82,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +5200 power and Stuns around for 5s, Cannot be blocked, Can double;",112,0,10kk
83,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +5350 power and Stuns around for 5s, Cannot be blocked, Can double;",115,0,15kk
84,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +5500 power and Stuns around for 5s, Cannot be blocked, Can double;",118,0,30kk
85,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +5650 power and Stuns around for 5s, Cannot be blocked, Can double;",120,0,50kk
86,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +5800 power and Stuns around for 5s, Cannot be blocked, Can double;",122,0,75kk
87,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +5950 power and Stuns around for 5s, Cannot be blocked, Can double;",124,0,100kk
88,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +6100 power and Stuns around for 5s, Cannot be blocked, Can double;",126,0,100kk
89,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +6300 power and Stuns around for 5s, Cannot be blocked, Can double;",128,0,100kk
90,Shocking Shout,shocking_shout,Physical/Active,blunt/2,,0,200,enemy/aoe,1,5,5,"Shouts to do Physical damage with +6500 power and Stuns around for 5s, Cannot be blocked, Can double;",130,0,100kk
,,,,,,,,,,,,,,,,,,,---------------------------Shocking Javelin----------------------------
76,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +4500 power and Stuns around for 5s, Cannot be blocked, Can double;",100,6.5kk,1kk
77,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +4600 power and Stuns around for 5s, Cannot be blocked, Can double;",102,11kk,1kk
78,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +4700 power and Stuns around for 5s, Cannot be blocked, Can double;",104,16kk,1kk
79,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +4800 power and Stuns around for 5s, Cannot be blocked, Can double;",106,80kk,1kk
80,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +4900 power and Stuns around for 5s, Cannot be blocked, Can double;",108,0,5kk
81,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +5050 power and Stuns around for 5s, Cannot be blocked, Can double;",110,0,7.5kk
82,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +5200 power and Stuns around for 5s, Cannot be blocked, Can double;",112,0,10kk
83,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +5350 power and Stuns around for 5s, Cannot be blocked, Can double;",115,0,15kk
84,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +5500 power and Stuns around for 5s, Cannot be blocked, Can double;",118,0,30kk
85,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +5650 power and Stuns around for 5s, Cannot be blocked, Can double;",120,0,50kk
86,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +5800 power and Stuns around for 5s, Cannot be blocked, Can double;",122,0,75kk
87,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +5950 power and Stuns around for 5s, Cannot be blocked, Can double;",124,0,100kk
88,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +6100 power and Stuns around for 5s, Cannot be blocked, Can double;",126,0,100kk
89,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +6300 power and Stuns around for 5s, Cannot be blocked, Can double;",128,0,100kk
90,Shocking Javelin,shocking_javelin,Physical/Active,blunt/2,,900,150,enemy/aoe,1,5,5,"Trows thunder javelin to do Physical damage with +6500 power and Stuns around for 5s, Cannot be blocked, Can double;",130,0,100kk
