LEARN @ LVL, NAME,SKILL_ID,TYPE,WEAPON,WEIGHT,RANGE,AOE,TARGET, CAST s,CD s,DURRATION s, DESCR,MP,SP COST,GOLD,RACE,REPLACES,COMMENT
,,,,,,,,,,,,,,,,,----------------------------Heavy Armor Mastery----------------------------
86,Heavy Armor Mastery,tank_armor_mastery,Passive,,robe,0,0,self/single,0,0,0,"with heavy: mpReg x3.4 and p.def +225 and p.def x1.30 and crit dmg reduction 50% and eva -6;",0,0,75kk
87,Heavy Armor Mastery,tank_armor_mastery,Passive,,robe,0,0,self/single,0,0,0,"with heavy: mpReg x3.4 and p.def +230 and p.def x1.30 and crit dmg reduction 50% and eva -6;",0,0,100kk
88,Heavy Armor Mastery,tank_armor_mastery,Passive,,robe,0,0,self/single,0,0,0,"with heavy: mpReg x3.4 and p.def +235 and p.def x1.30 and crit dmg reduction 50% and eva -6;",0,0,100kk
89,Heavy Armor Mastery,tank_armor_mastery,Passive,,robe,0,0,self/single,0,0,0,"with heavy: mpReg x3.4 and p.def +240 and p.def x1.30 and crit dmg reduction 50% and eva -6;",0,0,100kk
90,Heavy Armor Mastery,tank_armor_mastery,Passive,,robe,0,0,self/single,0,0,0,"with heavy: mpReg x3.4 and p.def +245 and p.def x1.30 and crit dmg reduction 50% and eva -6;",0,0,100kk
,,,,,,,,,,,,,,,,,----------------------------Tank Anti-Magic----------------------------
76,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +132 and M.Res +20%;",0,6.5kk,1kk
77,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +134 and M.Res +20%;",0,11kk,1kk
78,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +136 and M.Res +20%;",0,16kk,1kk
79,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +138 and M.Res +20%;",0,80kk,1kk
80,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +140 and M.Res +20%; Twice more chance magic to fail against you",0,0,5kk
81,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +142 and M.Res +20%; Twice more chance magic to fail against you",0,0,7.5kk
82,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +144 and M.Res +20%; Twice more chance magic to fail against you",0,0,10kk
83,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +146 and M.Res +20%; Twice more chance magic to fail against you",0,0,15kk
84,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +148 and M.Res +20%; Twice more chance magic to fail against you",0,0,30kk
85,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +150 and M.Res +20%; Twice more chance magic to fail against you",0,0,50kk
86,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +152 and M.Res +20%; Twice more chance magic to fail against you",0,0,75kk
87,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +154 and M.Res +20%; Twice more chance magic to fail against you",0,0,100kk
88,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +156 and M.Res +20%; Twice more chance magic to fail against you",0,0,100kk
89,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +158 and M.Res +20%; Twice more chance magic to fail against you",0,0,100kk
90,Tank Anti-Magic,tank_anti_magic,Passive,,robe,0,0,self/single,0,0,0,"increase m.def +160 and M.Res +20%; Twice more chance magic to fail against you",0,0,100kk
,,,,,,,,,,,,,,,,,----------------------------Whisp Mastery----------------------------
83,Whisp Mastery,tank_whisp_mastery,Passive,,,0,0,self/single,0,0,0,"Increase the limit of active whisps to 3",0,0,15kk
,,,,,,,,,,,,,,,,,----------------------------Backlash----------------------------
77,Physical Backlash,backlash,Passive,,,0,0,self/single,0,0,0,"10% chance that a CON debuff and 5% chance for SPT debuff cast at you lands on its caster instead",0,6.5kk,1k,Human;Demon
80,Physical Backlash,backlash,Passive,,,0,0,self/single,0,0,0,"20% chance that a CON debuff and 10% chance for SPT debuff cast at you lands on its caster instead",0,150kk,10kk,Human;Demon
83,Physical Backlash,backlash,Passive,,,0,0,self/single,0,0,0,"30% chance that a CON debuff and 15% chance for SPT debuff cast at you lands on its caster instead",0,500kk,100kk,Human;Demon
,,,,,,,,,,,,,,,,,----------------------------Backlash----------------------------
77,Magical Backlash,backlash,Passive,,,0,0,self/single,0,0,0,"10% chance that a SPT debuff and 5% chance for CON debuff cast at you lands on its caster instead",0,6.5kk,1k,Elf
80,Magical Backlash,backlash,Passive,,,0,0,self/single,0,0,0,"20% chance that a SPT debuff and 10% chance for CON debuff cast at you lands on its caster instead",0,150kk,10kk,Elf
83,Magical Backlash,backlash,Passive,,,0,0,self/single,0,0,0,"30% chance that a SPT debuff and 15% chance for CON debuff cast at you lands on its caster instead",0,500kk,100kk,Elf
,,,,,,,,,,,,,,,,,----------------------------Tauting Wall----------------------------
80,Tauting Wall,tauting_wall,physical buff,,,800,0,enemy/aoe,0.5,600,30,"Agro enemies around - locks them onto you for 3s then leaves you 11400 aggro ahead; and then increasing your: p.def +5000; m.def +4500; buff cancel resist x1.8; ms x0.20",200,150kk,10kk
,,,,,,,,,,,,,,,,,----------------------------Defensive Wall----------------------------
76,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,810,33,increase p.def +3900; m.def +3400; buff cancel resist x1.8; ms x0.45,50,6.5kk,1k
78,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,720,36,increase p.def +4100; m.def +3600; buff cancel resist x1.8; ms x0.40,50,16kk,1kk
80,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,630,39,increase p.def +4300; m.def +3800; buff cancel resist x1.8; ms x0.35,50,0,5kk
82,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,540,42,increase p.def +4500; m.def +4000; buff cancel resist x1.8; ms x0.30,50,0,10kk
84,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,450,45,increase p.def +4700; m.def +4200; buff cancel resist x1.8; ms x0.25,50,0,30kk
86,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,360,50,increase p.def +4800; m.def +4300; buff cancel resist x1.8; ms x0.23,50,0,75kk
88,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,330,55,increase p.def +4900; m.def +4400; buff cancel resist x1.8; ms x0.22,50,0,100kk
90,Defensive Wall,defensive_wall,physical buff,,,0,0,self/single,0.5,300,60,increase p.def +5000; m.def +4500; buff cancel resist x1.8; ms x0.20,50,0,100kk
,,,,,,,,,,,,,,,,,----------------------------Magic Wall----------------------------
76,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +4000;,50,6.5kk,1k
78,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +4200;,50,16kk,1kk
80,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +4400;,50,0,5kk
82,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +4600;,50,0,10kk
84,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +4800;,50,0,30kk
86,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +5000;,50,0,75kk
88,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +5500;,50,0,100kk
90,Magic Wall,magic_wall,physical buff,,,0,0,self/single,0.5,600,30,increase m.def +6000;,50,0,100kk
,,,,,,,,,,,,,,,,,----------------------------Taunt----------------------------
76,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 12400 aggro ahead;",0,6.5kk,1kk,Human;Demon
78,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 13200 aggro ahead;",0,16kk,1kk,Human;Demon
80,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 14000 aggro ahead;",0,0,5kk,Human;Demon
82,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 14800 aggro ahead;",0,0,10kk,Human;Demon
84,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 15600 aggro ahead;",0,0,30kk,Human;Demon
86,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 16400 aggro ahead;",0,0,75kk,Human;Demon
88,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 17200 aggro ahead;",0,0,100kk,Human;Demon
90,Taunt,provoke,physical active,,,800,0,enemy/single,0,6,1.5,"Agro enemy - locks it onto you for 1.5s then leaves you 18000 aggro ahead;",0,0,100kk,Human;Demon
,,,,,,,,,,,,,,,,,----------------------------Taunt----------------------------  
76,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 12400 aggro ahead (sucsess: x0.7);",0,6.5kk,1kk,Elf
78,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 13200 aggro ahead (sucsess: x0.7);",0,16kk,1kk,Elf
80,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 14000 aggro ahead (sucsess: x0.7);",0,0,5kk,Elf
82,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 14800 aggro ahead (sucsess: x0.7);",0,0,10kk,Elf
84,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 15600 aggro ahead (sucsess: x0.7);",0,0,30kk,Elf
86,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 16400 aggro ahead (sucsess: x0.7);",0,0,75kk,Elf
88,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 17200 aggro ahead (sucsess: x0.7);",0,0,100kk,Elf
90,Charm,charm,Magical Debuff,,,800,0,enemy/single,0,6,3,"Charm the enemy - start to walk towards you for 3s then leaves you 18000 aggro ahead (sucsess: x0.7);",0,0,100kk,Elf
,,,,,,,,,,,,,,,,,----------------------------Mass Taunt---------------------------
76,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you  7480 aggro ahead;",115,6.5kk,1kk,Human
78,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you  8040 aggro ahead;",125,16kk,1kk,Human
80,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you  8600 aggro ahead;",135,0,5kk,Human
82,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you  9160 aggro ahead;",145,0,10kk,Human
84,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you  9720 aggro ahead;",155,0,30kk,Human
86,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you 10280 aggro ahead;",165,0,75kk,Human
88,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you 10840 aggro ahead;",175,0,100kk,Human
90,Mass Taunt,mass_provoke,physical active,,,0,400,enemy/aoe,0.5,30,3,"Agro enemies around - locks them onto you for 3s then leaves you 11400 aggro ahead;",185,0,100kk,Human
,,,,,,,,,,,,,,,,,----------------------------Intimidate----------------------------
76,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",115,6.5kk,1kk,Demon
78,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",125,16kk,1kk,Demon
80,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",135,0,5kk,Demon
82,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",145,0,10kk,Demon
84,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",155,0,30kk,Demon
86,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",165,0,75kk,Demon
88,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",175,0,100kk,Demon
90,Intimidate,tank_fear,physical debuff,,,800,0,enemy/single,0,5,10,"Intimidate the enemy to run in place;",185,0,100kk,Demon
,,,,,,,,,,,,,,,,,----------------------------Freeze----------------------------
76,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 55% ;",115,6.5kk,1kk,Elf
78,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 55% ;",125,16kk,1kk,Elf
80,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 60% ;",135,0,5kk,Elf
82,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 60% ;",145,0,10kk,Elf
84,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 60% ;",155,0,30kk,Elf
86,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 65% ;",165,0,75kk,Elf
88,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 65% ;",175,0,100kk,Elf
90,Freeze,tank_freeze,Magical debuff,,,800,0,enemy/single,0,3,30,"Slow enemy move speed with 65% ;",185,0,100kk,Elf
,,,,,,,,,,,,,,,,,----------------------------Stay----------------------------
76,Stay,tank_stay,physical debuff,,,400,0,enemy/single,2,4,10,"Hold enemy for 10s;",115,6.5kk,1kk
78,Stay,tank_stay,physical debuff,,,400,0,enemy/single,2,4,10,"Hold enemy for 10s;",125,16kk,1kk
80,Stay,tank_stay,physical debuff,,,400,0,enemy/single,2,4,10,"Hold enemy for 10s;",135,0,5kk
82,Stay,tank_stay,physical debuff,,,400,0,enemy/single,2,4,10,"Hold enemy for 10s;",145,0,10kk
84,Stay,tank_stay,physical debuff,,,600,0,enemy/single,2,4,10,"Hold enemy for 10s;",155,0,30kk
86,Stay,tank_stay,physical debuff,,,600,0,enemy/single,2,4,10,"Hold enemy for 10s;",165,0,75kk
88,Stay,tank_stay,physical debuff,,,600,0,enemy/single,2,4,10,"Hold enemy for 10s;",175,0,100kk
90,Stay,tank_stay,physical debuff,,,600,0,enemy/single,2,4,10,"Hold enemy for 10s;",185,0,100kk
,,,,,,,,,,,,,,,,,----------------------------Shield Smash - Rate----------------------------
76,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +4200, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",123,6.5kk,1kk,Human;Elf
78,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +4600, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",129,16kk,1kk,Human;Elf
80,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +5000, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",135,0,5kk,Human;Elf
82,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +5400, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",141,0,10kk,Human;Elf
84,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +5800, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",147,0,30kk,Human;Elf
86,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +6400, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",153,0,75kk,Human;Elf
88,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +6800, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",159,0,100kk,Human;Elf
90,Shield Smash - Rate,tank_smash_rate,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +7200, Decrease P.Crit.Rate with 50% and M.Crit.Rate with 25%; Requre: Shield;",165,0,100kk,Human;Elf
,,,,,,,,,,,,,,,,,----------------------------Shield Smash - Dmg----------------------------
76,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +4200, Decrease P.Crit.Dmg with 15% and M.Crit.Dmg with 15%; Requre: Shield;",123,6.5kk,1kk,Demon
78,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +4600, Decrease P.Crit.Dmg with 19% and M.Crit.Dmg with 15%; Requre: Shield;",129,16kk,1kk,Demon
80,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +5000, Decrease P.Crit.Dmg with 24% and M.Crit.Dmg with 15%; Requre: Shield;",135,0,5kk,Demon
82,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +5400, Decrease P.Crit.Dmg with 28% and M.Crit.Dmg with 15%; Requre: Shield;",141,0,10kk,Demon
84,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +5800, Decrease P.Crit.Dmg with 33% and M.Crit.Dmg with 15%; Requre: Shield;",147,0,30kk,Demon
86,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +6400, Decrease P.Crit.Dmg with 35% and M.Crit.Dmg with 15%; Requre: Shield;",153,0,75kk,Demon
88,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +6800, Decrease P.Crit.Dmg with 35% and M.Crit.Dmg with 15%; Requre: Shield;",159,0,100kk,Demon
90,Shield Smash - Power,tank_smash_power,Physical/Active,,/shield,40,0,enemy/single,1,6,30,"Deals Physical Damag With Power +7200, Decrease P.Crit.Dmg with 35% and M.Crit.Dmg with 15%; Requre: Shield;",165,0,100kk,Demon
,,,,,,,,,,,,,,,,,----------------------------Shield Shock----------------------------
76,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",123,6.5kk,1kk
78,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",129,16kk,1kk
80,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",135,0,5kk
82,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",141,0,10kk
84,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",147,0,30kk
86,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",153,0,75kk
88,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",159,0,100kk
90,Shield Shock,tank_shield_stun,physical active,,,40,0,enemy/single,1,3,9,"Stun the enemy for the duration (sucsess: x0.7);",165,0,100kk
,,,,,,,,,,,,,,,,,----------------------------Numbing Shock----------------------------
76,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",123,6.5kk,1kk,Human;Demon,,Its BASIC ATTACK still works. Contested ATK vs CON.
78,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",129,16kk,1kk,Human;Demon
80,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",135,0,5kk,Human;Demon
82,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",141,0,10kk,Human;Demon
84,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",147,0,30kk,Human;Demon
86,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",153,0,75kk,Human;Demon
88,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",159,0,100kk,Human;Demon
90,Numbing Shock,tank_silence_physical,Physical/Debuff,,,40,0,enemy/single,2,6,5,"PHYSICAL SILENCE: the target's physical skills fail for the duration. (sucsess: x0.5);",165,0,100kk,Human;Demon
,,,,,,,,,,,,,,,,,----------------------------Silencing Shock----------------------------
76,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",123,6.5kk,1kk,Elf,, Land this AND a physical silence and the target is FULLY silenced. Contested ATK vs SPT.
78,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",129,16kk,1kk,Elf
80,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",135,0,5kk,Elf
82,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",141,0,10kk,Elf
84,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",147,0,30kk,Elf
86,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",153,0,75kk,Elf
88,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",159,0,100kk,Elf
90,Silencing Shock,tank_shield_stun,Magical/Debuff,,,150,0,enemy/single,1.5,6,10,"MAGICAL SILENCE: the target's magical skills fail for the duration. (sucsess: x0.7);",165,0,100kk,Elf
,,,,,,,,,,,,,,,,,----------------------------Grapple----------------------------
76,Grapple,tank_pull,Physical/Debuff,,,600,0,enemy/single,0.5,15,1,"Power 2100. Drags the target to you over 1.2s, hits it and stuns it for 1s on arrival.;",123,6.5kk,1kk,,,"it cannot act or steer on the way, ONE CON contest covers the drag and the stun. A NORMAL damage skill — it builds threat only through the damage it deals, so it is auto-castable. Boss immune; works on players."
78,Grapple,tank_pull,Physical/Debuff,,,600,0,enemy/single,0.5,15,1,"Power 2300. Drags the target to you over 1.2s, hits it and stuns it for 1s on arrival.;",129,16kk,1kk
80,Grapple,tank_pull,Physical/Debuff,,,600,0,enemy/single,0.5,15,1,"Power 2500. Drags the target to you over 1.2s, hits it and stuns it for 1s on arrival.;",135,0,5kk
82,Grapple,tank_pull,Physical/Debuff,,,600,0,enemy/single,0.5,15,1,"Power 2700. Drags the target to you over 1.2s, hits it and stuns it for 1s on arrival.;",141,0,10kk
