LEARN @ LVL,NAME,TYPE,WEAPON,RANGE,AOE,TARGET,CAST s,CD s,DURRATION s,DESCR,MP,SP COST,REPLACES,RACE,Comment
,,,,,,,,,,,,,,,----------------------------Anti magic----------------------------
72,Mage Armor Mastery,Passive,,0,0,self/single,0,0,0,"Robe: pDef +83, maxMP +200; mpWhenRestored +60%",0,650k,[Robe Armor Mastery]
74,Mage Armor Mastery,Passive,,0,0,self/single,0,0,0,"Robe: pDef +87, maxMP +200; mpWhenRestored +60%",0,880k,[Robe Armor Mastery]
,,,,,,,,,,,,,,,----------------------Spellcaster Weapon Mastery----------------------
40,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 15%, mAtk +23, mpReg +1.5,hpReg +1.1, cast speed x1.07",0,36k,[Spell Mastery],,Removed the P.Atk bonus and made it only for magic weapons
44,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 15%, mAtk +29, mpReg +1.9,hpReg +1.6, cast speed x1.07",0,43k,[Spell Mastery]
48,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +45, mpReg +1.9,hpReg +1.6, cast speed x1.07",0,64k,[Spell Mastery]
52,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +45, mpReg +2.3,hpReg +1.7, cast speed x1.07",0,74k,[Spell Mastery]
56,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +52, mpReg +2.3,hpReg +1.7, cast speed x1.1",0,81k,[Spell Mastery]
58,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +57, mpReg +2.3,hpReg +2.1, cast speed x1.1",0,88k,[Spell Mastery]
60,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +62, mpReg +2.7,hpReg +2.1, cast speed x1.1",0,120k,[Spell Mastery]
62,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +67, mpReg +2.7,hpReg +2.1, cast speed x1.1",0,170k,[Spell Mastery]
64,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +72, mpReg +2.7,hpReg +2.6, cast speed x1.1",0,190k,[Spell Mastery]
66,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +77, mpReg +2.7,hpReg +2.6, cast speed x1.1",0,280k,[Spell Mastery]
68,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +83, mpReg +3.1,hpReg +2.6, cast speed x1.1",0,320k,[Spell Mastery]
70,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +88, mpReg +3.1,hpReg +2.6, cast speed x1.1",0,390k,[Spell Mastery]
72,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +94, mpReg +3.1,hpReg +2.6, cast speed x1.1",0,650k,[Spell Mastery]
74,Spellcaster Weapon Mastery,Passive,blunt,0,0,self/single,0,0,0,"With blunt weapon decreses the reuse delay with 20%, mAtk +99, mpReg +3.4,hpReg +2.7, cast speed x1.1",0,880k,[Spell Mastery]
,,,,,,,,,,,,,,,------------------------------Calm Spirit------------------------------
40,Calm Spirit,Passive,,0,0,self/single,0,0,0,Multiplies the MP regen when walking x1.06,0,36k,[]
48,Calm Spirit,Passive,,0,0,self/single,0,0,0,Multiplies the MP regen when walking x1.08,0,64k,[]
56,Calm Spirit,Passive,,0,0,self/single,0,0,0,Multiplies the MP regen when walking x1.10,0,81k,[]
62,Calm Spirit,Passive,,0,0,self/single,0,0,0,Multiplies the MP regen when walking x1.12 and standing still x1.01,0,170k,[]
68,Calm Spirit,Passive,,0,0,self/single,0,0,0,Multiplies the MP regen when walking x1.14 and standing still x1.01,0,320k,[]
74,Calm Spirit,Passive,,0,0,self/single,0,0,0,Multiplies the MP regen when walking x1.16 and standing still x1.01,0,880k,[]
,,,,,,,,,,,,,,,------------------------------Restore Spirit------------------------------
40,Restore Spirit,Magic/MP Regen,,0,0,self/single,4,5,0,exchanges HP (-100) for MP (+33) - multiplied by mpWhenRestored from Mage Armor Mastery,0,36k,[]
52,Restore Spirit,Magic/MP Regen,,0,0,self/single,4,5,0,exchanges HP (-162) for MP (+54) - multiplied by mpWhenRestored from Mage Armor Mastery,0,74k,[]
58,Restore Spirit,Magic/MP Regen,,0,0,self/single,4,5,0,exchanges HP (-213) for MP (+71) - multiplied by mpWhenRestored from Mage Armor Mastery,0,88k,[]
66,Restore Spirit,Magic/MP Regen,,0,0,self/single,4,5,0,exchanges HP (-272) for MP (+94) - multiplied by mpWhenRestored from Mage Armor Mastery,0,280k,[],,Intentionally decreased as mp regen with x3.4(weapon mastery)/x1.2(Spellcaster)/x1.2 = ~x5; still alot more mp and alot less hp than IG;
,,,,,,,,,,,,,,,------------------------------Phase Shift------------------------------
52,Phase Shift,Magic/Buff,,0,0,self/single,0,8,0,Blink 200 away from the nearest enemy to create distance (no target needed).,96,74k,[],
62,Phase Shift,Magic/Buff,,0,0,self/single,0,8,0,Blink 400 away from the nearest enemy to create distance (no target needed).,116,170k,[],
72,Phase Shift,Magic/Buff,,0,0,self/single,0,8,0,Blink 600 away from the nearest enemy to create distance (no target needed).,138,650k,[],
,,,,,,,,,,,,,,,-----------------------------Elemental Blast-----------------------------
40,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +52,33,36k,[Elemental Bolt]
44,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +58,38,43k,[Elemental Bolt]
48,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +65,44,64k,[Elemental Bolt]
52,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +72,48,74k,[Elemental Bolt]
56,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +78,52,81k,[Elemental Bolt]
58,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +82,54,88k,[Elemental Bolt]
60,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +85,55,120k,[Elemental Bolt]
62,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +89,58,170k,[Elemental Bolt]
64,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +92,60,190k,[Elemental Bolt]
66,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +96,62,280k,[Elemental Bolt]
68,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +99,64,320k,[Elemental Bolt]
70,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +102,65,390k,[Elemental Bolt]
72,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +105,67,650k,[Elemental Bolt]
74,Elemental Blast,Magic/Dmg,,900,0,enemy/single,4,1,0,m.Atk +108,69,880k,[Elemental Bolt]
,,,,,,,,,,,,,,,-----------------------------Elemental Burst-----------------------------
58,Elemental Burst,Magic/Dmg,,900,0,enemy/single,1,300,0,"Gathers Elemental energy to burst the enemy, power 120. Consumes 2 Elemental Stone.",120,88k,[],
66,Elemental Burst,Magic/Dmg,,900,0,enemy/single,1,300,0,"Gathers Elemental energy to burst the enemy, power 133. Consumes 2 Elemental Stone.",133,280k,[],
74,Elemental Burst,Magic/Dmg,,900,0,enemy/single,1,300,0,"Gathers Elemental energy to burst the enemy, power 154. Consumes 2 Elemental Stone.",154,880k,[],
,,,,,,,,,,,,,,,-----------------------------Thunderstorm-----------------------------
62,Thunderstorm,Magic/Dmg,,900,0,enemy/single,5,300,0,"Calls down thunderstorm to stike the enemy, power 178. Consumes 3 Elemental Stone.",178,170k,[],
70,Thunderstorm,Magic/Dmg,,900,0,enemy/single,5,300,0,"Calls down thunderstorm to stike the enemy, power 204. Consumes 3 Elemental Stone.",204,390k,[],
74,Thunderstorm,Magic/Dmg,,900,0,enemy/single,5,300,0,"Calls down thunderstorm to stike the enemy, power 216. Consumes 3 Elemental Stone.",216,880k,[],
,,,,,,,,,,,,,,,-----------------------------Race Bursts (74)-----------------------------
74,Arcane Burst,Magic/Dmg,,900,0,enemy/single,1,300,15,"Arcance Magic spell, power 150. Decrease SPT resistance by 40% (success chance x1.5), Never Fizzle",150,880k,[],Human
74,Frost Burst,Magic/Dmg,,900,0,enemy/single,1,300,15,"Frost Magic spell, power 150. Freeze the enemy: -30% M.def and prevents movement (success chance x1.5), Never Fizzle",150,880k,[],Elf
74,Pyro Burst,Magic/Dmg,,900,0,enemy/single,1,300,15,"Fire Magic spell, power 150. Burns the enemy for -100hp/s and decrease hp/mp received by 70% (success chance x1.5), Never Fizzle",150,880k,[],Demon,new effect like a DOT but its not poision nor bleed nor venom -> burn = true dmg per second no cure and can kill 
,,,,,,,,,,,,,,,-----------------------------Quick Blast-----------------------------
40,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +42; Power in PVP x0.5,33,36k,[Quick Bolt]
44,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +47; Power in PVP x0.5,38,43k,[Quick Bolt]
48,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +52; Power in PVP x0.5,44,64k,[Quick Bolt]
52,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +57; Power in PVP x0.5,48,74k,[Quick Bolt]
56,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +63; Power in PVP x0.5,52,81k,[Quick Bolt]
58,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +66; Power in PVP x0.5,54,88k,[Quick Bolt]
60,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +68; Power in PVP x0.5,55,120k,[Quick Bolt]
62,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +71; Power in PVP x0.5,58,170k,[Quick Bolt]
64,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +74; Power in PVP x0.5,60,190k,[Quick Bolt]
66,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +77; Power in PVP x0.5,62,280k,[Quick Bolt]
68,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +79; Power in PVP x0.5,64,320k,[Quick Bolt]
70,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +82; Power in PVP x0.5,65,390k,[Quick Bolt]
72,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +84; Power in PVP x0.5,67,650k,[Quick Bolt]
74,Quick Blast,Magic/Dmg,,300,0,enemy/single,2,0.5,0,m.Atk +87; Power in PVP x0.5,69,880k,[Quick Bolt]
,,,,,,,,,,,,,,,-----------------------------Elemental Wave-----------------------------
40,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +30;,53,36k,[]
44,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +35;,59,43k,[]
48,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +39;,65,64k,[]
52,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +43;,70,74k,[]
56,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +46;,77,81k,[]
58,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +48;,80,88k,[]
60,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +50;,83,120k,[]
62,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +52;,87,170k,[]
64,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +54;,89,190k,[]
66,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +56;,93,280k,[]
68,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +58;,95,320k,[]
70,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +60;,98,390k,[]
72,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +62;,100,650k,[]
74,Elemental Wave,Magic/Dmg,,0,200,enemy/aoe,4,4,0,Hit nearby enemies in 200 radius with m.Atk +64;,103,880k,[]
,,,,,,,,,,,,,,,-----------------------------Frost Spikes-----------------------------
40,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +30; Apply 15% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,33,36k,[Vampiric Bolt],Elf,does dmg but have a lower success rate for the slow - interrupt unaffected
44,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +35; Apply 20% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,38,43k,[Vampiric Bolt],Elf
48,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +39; Apply 20% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,44,64k,[Vampiric Bolt],Elf
52,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +43; Apply 25% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,48,74k,[Vampiric Bolt],Elf
56,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +46; Apply 25% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,52,81k,[Vampiric Bolt],Elf
58,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +48; Apply 28% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,54,88k,[Vampiric Bolt],Elf
60,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +50; Apply 28% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,55,120k,[Vampiric Bolt],Elf
62,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +52; Apply 31% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,58,170k,[Vampiric Bolt],Elf
64,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +54; Apply 31% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,60,190k,[Vampiric Bolt],Elf
66,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +56; Apply 34% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,62,280k,[Vampiric Bolt],Elf
68,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +58; Apply 34% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,64,320k,[Vampiric Bolt],Elf
70,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +60; Apply 37% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,65,390k,[Vampiric Bolt],Elf
72,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +62; Apply 37% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,67,650k,[Vampiric Bolt],Elf
74,Frost Spikes,Magic/Dmg,,900,0,enemy/single,2.5,1,30,Attack the enemt with m.Atk +64; Apply 40% Slow effect (success chance x0.7); Higher chance to interrupt enemy casts (interrupt chance x2);,69,880k,[Vampiric Bolt],Elf
,,,,,,,,,,,,,,,-----------------------------Frost Pierce-----------------------------
40,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +30; Applies bleed effect rank 3 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,33,36k,[],Elf,does dmg but have a lower success rate for the bleed - interrupt unaffected
44,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +35; Applies bleed effect rank 4 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,38,43k,[],Elf
48,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +39; Applies bleed effect rank 4 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,44,64k,[],Elf
52,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +43; Applies bleed effect rank 5 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,48,74k,[],Elf
56,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +46; Applies bleed effect rank 5 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,52,81k,[],Elf
58,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +48; Applies bleed effect rank 6 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,54,88k,[],Elf
60,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +50; Applies bleed effect rank 6 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,55,120k,[],Elf
62,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +52; Applies bleed effect rank 7 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,58,170k,[],Elf
64,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +54; Applies bleed effect rank 7 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,60,190k,[],Elf
66,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +56; Applies bleed effect rank 8 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,62,280k,[],Elf
68,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +58; Applies bleed effect rank 8 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,64,320k,[],Elf
70,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +60; Applies bleed effect rank 9 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,65,390k,[],Elf
72,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +62; Applies bleed effect rank 9 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,67,650k,[],Elf
74,Frost Pierce,Magic/Dmg,,900,0,enemy/single,2.5,1,15,Attack the enemt with m.Atk +64; Applies bleed effect rank 10 (success chance x0.5); Higher chance to interrupt enemy casts (interrupt chance x2);,69,880k,[],Elf
,,,,,,,,,,,,,,,-----------------------------Arcane Wave-----------------------------
40,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +30 in 400 radius around the target;,53,36k,[],Human
44,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +35 in 400 radius around the target;,59,43k,[],Human
48,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +39 in 400 radius around the target;,65,64k,[],Human
52,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +43 in 400 radius around the target;,70,74k,[],Human
56,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +46 in 400 radius around the target;,77,81k,[],Human
58,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +48 in 400 radius around the target;,80,88k,[],Human
60,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +50 in 400 radius around the target;,83,120k,[],Human
62,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +52 in 400 radius around the target;,87,170k,[],Human
64,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +54 in 400 radius around the target;,89,190k,[],Human
66,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +56 in 400 radius around the target;,93,280k,[],Human
68,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +58 in 400 radius around the target;,95,320k,[],Human
70,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +60 in 400 radius around the target;,98,390k,[],Human
72,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +62 in 400 radius around the target;,100,650k,[],Human
74,Arcane Wave,Magic/Dmg,,900,400,enemy/aoe,4,1,0,Attack the enemt with m.Atk +64 in 400 radius around the target;,103,880k,[],Human
,,,,,,,,,,,,,,,-----------------------------Vampiric Bolt-----------------------------
40,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +52) that heals you for 40% of the damage dealt.,66,36k,[],Human
44,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +58) that heals you for 40% of the damage dealt.,76,43k,[],Human
48,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +65) that heals you for 40% of the damage dealt.,88,64k,[],Human
52,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +72) that heals you for 40% of the damage dealt.,96,74k,[],Human
56,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +78) that heals you for 40% of the damage dealt.,104,81k,[],Human
58,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +82) that heals you for 40% of the damage dealt.,108,88k,[],Human
60,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +85) that heals you for 40% of the damage dealt.,110,120k,[],Human
62,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +89) that heals you for 40% of the damage dealt.,116,170k,[],Human
64,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +92) that heals you for 40% of the damage dealt.,120,190k,[],Human
66,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +96) that heals you for 40% of the damage dealt.,124,280k,[],Human
68,Vampiric Bolt,Magic/Dmg,,900,0,enemy/single,4,1,0,A draining bolt (m.Atk +99) that heals you for 40% of the damage dealt.,128,320k,[],Human
